%time,field.data
1610116384944667782,-4
1610116384985372077,-4
1610116385024710174,-4
1610116385064651954,-4
1610116385104704889,-4
1610116385144729741,-4
1610116385184904887,-4
1610116385225151284,-4
1610116385264848185,-4
1610116385304676750,-4
1610116385344737390,-4
1610116385384722287,-4
1610116385424742370,-4
1610116385465134068,-4
1610116385504792649,-4
1610116385544633636,-4
1610116385584762121,-4
1610116385624772710,-4
1610116385664879720,-4
1610116385704691697,-4
1610116385744838367,-4
1610116385784665270,-4
1610116385824696885,-4
1610116385864666779,-4
1610116385904705167,-4
1610116385944694814,-4
1610116385985140580,-4
1610116386024657434,-4
1610116386064745034,-4
1610116386104955946,-4
1610116386144667467,-4
1610116386184632675,-4
1610116386224875021,-4
1610116386265056920,-4
1610116386304655296,-4
1610116386344632934,-4
1610116386384694967,-4
1610116386425153098,-4
1610116386464680576,-4
1610116386504852877,-4
1610116386544664067,-4
1610116386585482027,-4
1610116386624677649,-4
1610116386664667037,-4
1610116386704649431,-4
1610116386745770060,-4
1610116386784714079,-4
1610116386824671705,-4
1610116386864689343,-4
1610116386905420707,-4
1610116386944690197,-4
1610116386984696946,-4
1610116387024744169,-4
1610116387065426197,-4
1610116387104703642,-4
1610116387144686346,-4
1610116387184832954,-4
1610116387225457574,-4
1610116387264638786,-4
1610116387304704481,-4
1610116387344696390,-4
1610116387385282114,-4
1610116387424621117,-4
1610116387464666649,-4
1610116387504637911,-4
1610116387544684059,-4
1610116387584674054,-4
1610116387624729693,-4
1610116387664639036,-4
1610116387704860216,-4
1610116387744668495,-4
1610116387784616269,-4
1610116387824733706,-4
1610116387865004947,-4
1610116387904677614,-4
1610116387944669114,-4
1610116387984683185,-4
1610116388025826235,-4
1610116388064666899,-4
1610116388104963468,-4
1610116388144674762,-4
1610116388184701580,-4
1610116388224703457,-4
1610116388264642148,-4
1610116388304683001,-4
1610116388345092649,-4
1610116388384655911,-4
1610116388424626291,-4
1610116388464839107,-4
1610116388505178009,-4
1610116388544603837,-4
1610116388584657073,-4
1610116388624715683,-4
1610116388664698567,-4
1610116388704773637,-4
1610116388744687483,-4
1610116388784663835,-4
1610116388825367260,-4
1610116388864640872,-4
1610116388905085118,-4
1610116388944656603,-4
1610116388984628353,-4
1610116389024964745,-4
1610116389064820828,-4
1610116389104789278,-4
1610116389144921686,-4
1610116389184698635,-4
1610116389224960069,-4
1610116389264725188,-4
1610116389304752925,-4
1610116389344667600,-4
1610116389384720957,-4
1610116389424646025,-4
1610116389464854655,-4
1610116389504976824,-4
1610116389544630393,-4
1610116389584671905,-4
1610116389625578728,-4
1610116389664714766,-4
1610116389704670446,-4
1610116389744679445,-4
1610116389785542912,-4
1610116389824747195,-4
1610116389865112882,-4
1610116389904677808,-4
1610116389944789938,-4
1610116389984977675,-4
1610116390024651689,-4
1610116390064682349,-4
1610116390105151364,-4
1610116390144656786,-4
1610116390184703783,-4
1610116390224746446,-4
1610116390264750982,-4
1610116390304710712,-4
1610116390345254370,-4
1610116390384803147,-4
1610116390424694166,-4
1610116390464703508,-4
1610116390505004774,-4
1610116390544689416,1111
1610116390584702258,1111
1610116390624677718,1111
1610116390664647116,1111
1610116390704744433,1111
1610116390746511099,1111
1610116390784665186,1111
1610116390824656524,1111
1610116390864836180,1111
1610116390904711016,1111
1610116390944645029,1111
1610116390984750933,1111
1610116391024913309,1111
1610116391064681019,1111
1610116391104723976,1111
1610116391144735415,1111
1610116391184735121,1111
1610116391225706361,1111
1610116391264707322,1111
1610116391304774339,1111
1610116391344739900,1111
1610116391384772874,1111
1610116391425527451,1111
1610116391464666416,1111
1610116391504732421,1111
1610116391544712651,1111
1610116391584609136,1111
1610116391624740435,1111
1610116391664718270,1111
1610116391704645019,1111
1610116391744639754,1111
1610116391784670581,1111
1610116391824731435,1111
1610116391865120521,1111
1610116391904684284,1111
1610116391944731547,1111
1610116391984769062,1111
1610116392025570967,1111
1610116392064676398,1111
1610116392104657232,1111
1610116392144650062,1111
1610116392184705733,1111
1610116392224663430,1111
1610116392264663999,1111
1610116392304651259,1111
1610116392344740177,1111
1610116392384733996,1111
1610116392424742791,1111
1610116392464661850,1111
1610116392504676466,1111
1610116392545249556,4
1610116392584686619,4
1610116392624656188,4
1610116392665151714,4
1610116392704589364,4
1610116392745167430,4
1610116392784675027,4
1610116392825049386,4
1610116392864625352,4
1610116392904651195,4
1610116392944731357,4
1610116392984688034,4
1610116393025240935,4
1610116393064784427,4
1610116393104690297,4
1610116393145283186,4
1610116393184687135,4
1610116393224684132,4
1610116393264660466,4
1610116393304676986,4
1610116393344691973,4
1610116393384690837,4
1610116393424638107,4
1610116393465384161,4
1610116393504695112,4
1610116393544661278,4
1610116393584615911,4
1610116393625473016,4
1610116393664636840,4
1610116393704606856,4
1610116393744751068,4
1610116393785217357,4
1610116393824759839,4
1610116393864690365,4
1610116393904666837,4
1610116393945776995,4
1610116393984722348,4
1610116394025116514,4
1610116394064678706,4
1610116394105103786,4
1610116394144640097,4
1610116394184648540,4
1610116394224655651,4
1610116394265137087,4
1610116394304660282,4
1610116394344809097,4
1610116394384634864,4
1610116394424715734,4
1610116394464685161,4
1610116394504858674,4
1610116394544626994,4
1610116394584692202,4
1610116394624768919,4
1610116394664726717,4
1610116394705258573,4
1610116394744760555,4
1610116394784717120,4
1610116394824684470,4
1610116394864642587,4
1610116394905249606,4
1610116394944663658,4
1610116394984668015,4
1610116395024694151,4
1610116395064637082,4
1610116395104958003,4
1610116395144655906,4
1610116395184675522,4
1610116395224860812,4
1610116395264694209,4
1610116395304714259,4
1610116395344703515,4
1610116395384875077,4
1610116395424685575,4
1610116395464682007,4
1610116395504654638,4
1610116395545475755,4
1610116395584640532,4
1610116395624658468,4
1610116395664685569,4
1610116395704688838,4
1610116395744687582,4
1610116395785027058,4
1610116395824735037,4
1610116395864664504,4
1610116395904716964,4
1610116395945234647,4
1610116395984659900,4
1610116396024813325,4
1610116396064609770,4
1610116396104711593,4
1610116396144625222,4
1610116396184659771,4
1610116396225084808,4
1610116396264688635,4
1610116396304662365,4
1610116396344929235,4
1610116396384806969,4
1610116396424900410,4
1610116396464695785,4
1610116396504721872,4
1610116396544721852,4
1610116396584682076,4
1610116396625331246,4
1610116396664765063,4
1610116396704657177,4
1610116396744699431,4
1610116396784646555,4
1610116396825391481,4
1610116396864622401,4
1610116396904687735,4
1610116396944679491,4
1610116396984690328,4
1610116397024727879,4
1610116397064889300,4
1610116397104845124,4
1610116397144685296,4
1610116397184662643,4
1610116397224686313,4
1610116397264679278,4
1610116397304703315,4
1610116397344613001,4
1610116397384629834,4
1610116397424645940,4
1610116397465094996,4
1610116397504708021,4
1610116397544638655,4
1610116397584704641,4
1610116397625289296,4
1610116397664660913,4
1610116397705290601,4
1610116397744724771,4
1610116397784729025,4
1610116397824691539,4
1610116397864802802,4
1610116397904796464,4
1610116397944646513,4
1610116397984713952,4
1610116398024698617,4
1610116398064691362,4
1610116398104787030,4
1610116398144940512,4
1610116398184671097,4
1610116398224621850,4
1610116398265433172,4
1610116398304716753,4
1610116398344674784,4
1610116398384709076,4
1610116398424698755,4
1610116398464979061,4
1610116398504634206,4
1610116398544648474,4
1610116398585173609,4
1610116398624704970,4
1610116398664689410,4
1610116398704899538,4
1610116398744633334,4
1610116398784677821,4
1610116398824972724,4
1610116398864753112,4
1610116398904785334,4
1610116398944682713,4
1610116398984664306,4
1610116399024964192,4
1610116399064679885,4
1610116399105375031,4
1610116399144685727,4
1610116399186509330,4
1610116399225156551,4
1610116399264645398,4
1610116399304886865,4
1610116399344675595,4
1610116399384703566,4
1610116399424713465,4
1610116399464696522,4
1610116399504858492,4
1610116399545902530,4
1610116399584714302,4
1610116399624682792,4
1610116399664775891,4
1610116399704826143,4
1610116399744701206,4
1610116399784666905,4
1610116399824620919,4
1610116399865194617,4
1610116399904617705,4
1610116399944694221,4
1610116399984769614,4
1610116400025063600,4
1610116400064650863,4
1610116400104703897,4
1610116400144776574,4
1610116400184688805,4
1610116400224585262,4
1610116400264869212,4
1610116400304740088,4
1610116400344639610,4
1610116400384755665,4
1610116400425431193,4
1610116400464824943,4
1610116400504850134,4
1610116400544764791,-1111
1610116400584698171,-1111
1610116400624817687,-1111
1610116400664757258,-1111
1610116400704810925,-1111
1610116400744701445,-1111
1610116400784680679,-1111
1610116400825230575,-1111
1610116400864682873,-1111
1610116400904970570,-1111
1610116400944617119,-1111
1610116400984702613,-1111
1610116401024680201,-1111
1610116401064648824,-1111
1610116401104866970,-1111
1610116401144725553,-1111
1610116401185213135,-1111
1610116401224649199,-1111
1610116401264768139,-1111
1610116401307646797,-1111
1610116401344662320,-1111
1610116401384746381,-1111
1610116401424767381,-1111
1610116401465406829,-1111
1610116401504653649,-1111
1610116401544759243,-1111
1610116401584783317,-1111
1610116401625231478,-1111
1610116401664667233,-1111
1610116401704677430,-1111
1610116401744698952,-1111
1610116401784648262,-1111
1610116401824684901,-1111
1610116401864664488,-1111
1610116401904642229,-1111
1610116401945583371,-1111
1610116401984665511,-1111
1610116402024692552,-1111
1610116402064727748,-1111
1610116402104688778,-1111
1610116402144702375,-1111
1610116402184845441,-1111
1610116402224677668,-1111
1610116402264700229,-1111
1610116402304644571,-1111
1610116402344703581,-1111
1610116402384639164,-1111
1610116402424690997,-1111
1610116402465279527,-1111
1610116402504642375,-1111
1610116402544662006,-4
1610116402584691960,-4
1610116402624714639,-4
1610116402664697760,-4
1610116402704869596,-4
1610116402745192684,-4
1610116402784663249,-4
1610116402824635544,-4
1610116402864672282,-4
1610116402904720043,-4
1610116402945011818,-4
1610116402984718755,-4
1610116403024667094,-4
1610116403064794427,-4
1610116403104645166,-4
1610116403144727444,-4
1610116403184807857,-4
1610116403225343211,-4
1610116403264682531,-4
1610116403304744713,-4
1610116403344844135,-4
1610116403384729588,-4
1610116403424681727,-4
1610116403464627202,-4
1610116403504706322,-4
1610116403544753850,-4
1610116403584725610,-4
1610116403624648342,-4
1610116403664676569,-4
1610116403704730442,-4
1610116403744713211,-4
1610116403784639063,-4
1610116403824666078,-4
1610116403865009312,-4
1610116403904696453,-4
1610116403944680318,-4
1610116403984639202,-4
1610116404025213987,-4
1610116404064700227,-4
1610116404104767381,-4
1610116404144987932,-4
1610116404184746750,-4
1610116404224879938,-4
1610116404264689113,-4
1610116404304661348,-4
1610116404344661307,-4
1610116404384686456,-4
1610116404424656974,-4
1610116404464738518,-4
1610116404505080532,-4
1610116404544661036,-4
1610116404584664660,-4
1610116404624710697,-4
1610116404664752464,-4
1610116404705113163,-4
1610116404744686653,-4
1610116404784688072,-4
1610116404824745891,-4
1610116404864699320,-4
1610116404904882570,-4
1610116404944625362,-4
1610116404984677868,-4
1610116405024752430,-4
1610116405064688398,-4
1610116405104724500,-4
1610116405144768989,-4
1610116405184666371,-4
1610116405225082879,-4
1610116405264690877,-4
1610116405304708302,-4
1610116405345046851,-4
1610116405384645612,-4
1610116405424812341,-4
1610116405465443425,-4
1610116405504641161,-4
1610116405544907344,-4
1610116405584691238,-4
1610116405624771894,-4
1610116405664678693,-4
1610116405704708964,-4
1610116405744705627,-4
1610116405785341215,-4
1610116405824739071,-4
1610116405864718001,-4
1610116405904878166,-4
1610116405944711480,-4
1610116405984676502,-4
1610116406024701284,-4
1610116406064668223,-4
1610116406104764054,-4
1610116406144655803,-4
1610116406184786781,-4
1610116406224738505,-4
1610116406264842578,-4
1610116406304706756,-4
1610116406344702189,-4
1610116406385038448,-4
1610116406425237966,-4
1610116406464673715,-4
1610116406504882428,-4
1610116406544818578,-4
1610116406584641436,-4
1610116406625236383,-4
1610116406665123846,-4
1610116406704819982,-4
1610116406744693106,-4
1610116406784683882,-4
1610116406824857128,-4
1610116406864717436,-4
1610116406904685496,-4
1610116406944678785,-4
1610116406984756216,-4
1610116407024744142,-4
1610116407064743612,-4
1610116407104635992,-4
1610116407144692271,-4
1610116407184710582,-4
1610116407225387014,-4
1610116407264668160,-4
1610116407304892399,-4
1610116407344786965,-4
1610116407385271639,-4
1610116407424674880,-4
1610116407464675713,-4
1610116407504708310,-4
1610116407544783513,-4
1610116407584683798,-4
1610116407624968202,-4
1610116407664749978,-4
1610116407704702322,-4
1610116407745000476,-4
1610116407784714754,-4
1610116407824685128,-4
1610116407864709719,-4
1610116407904688172,-4
1610116407944890258,-4
1610116407984792880,-4
1610116408025077054,-4
1610116408064710549,-4
1610116408104786736,-4
1610116408144698905,-4
1610116408184653163,-4
1610116408224680572,-4
1610116408264740348,-4
1610116408304973463,-4
1610116408344723828,-4
1610116408384675320,-4
1610116408424709644,-4
1610116408464694902,-4
1610116408505304884,-4
1610116408544697916,-4
1610116408584680238,-4
1610116408624662899,-4
1610116408664713742,-4
1610116408705043364,-4
1610116408744661614,-4
1610116408784962742,-4
1610116408824690140,-4
1610116408864676957,-4
1610116408904734016,-4
1610116408944703395,-4
1610116408985387183,-4
1610116409024687211,-4
1610116409064653786,-4
1610116409104793005,-4
1610116409144735301,-4
1610116409184714884,-4
1610116409224663948,-4
1610116409264776007,-4
1610116409305170062,-4
1610116409344757116,-4
1610116409384850717,-4
1610116409424711807,-4
1610116409464924722,-4
1610116409504705961,-4
1610116409545146119,-4
1610116409584842929,-4
1610116409625212775,-4
1610116409664690216,-4
1610116409704953206,-4
1610116409744647103,-4
1610116409784693803,-4
1610116409824746294,-4
1610116409864651439,-4
1610116409904695097,-4
1610116409944719756,-4
1610116409985331842,-4
1610116410024684928,-4
1610116410064665338,-4
1610116410104671399,-4
1610116410144708901,-4
1610116410184637018,-4
1610116410224793259,-4
1610116410265301177,-4
1610116410304943311,-4
1610116410344630618,-4
1610116410384742193,-4
1610116410424713896,-4
1610116410464642490,-4
1610116410504633669,-4
1610116410544678900,1111
1610116410585082283,1111
1610116410624723378,1111
1610116410664590243,1111
1610116410704686687,1111
1610116410744970382,1111
1610116410784714562,1111
1610116410825065897,1111
1610116410864779692,1111
1610116410904643742,1111
1610116410945152031,1111
1610116410984673917,1111
1610116411024640559,1111
1610116411065335443,1111
1610116411104702494,1111
1610116411144654009,1111
1610116411184682307,1111
1610116411225041086,1111
1610116411264654408,1111
1610116411304743055,1111
1610116411344647454,1111
1610116411385177314,1111
1610116411424720399,1111
1610116411464653169,1111
1610116411504656321,1111
1610116411544676696,1111
1610116411584636302,1111
1610116411624634909,1111
1610116411664646960,1111
1610116411704699572,1111
1610116411744611022,1111
1610116411784916583,1111
1610116411824598120,1111
1610116411864666175,1111
1610116411904679931,1111
1610116411944689602,1111
1610116411985128111,1111
1610116412024864867,1111
1610116412064616199,1111
1610116412104637141,1111
1610116412144645369,1111
1610116412184721525,1111
1610116412224712955,1111
1610116412264651954,1111
1610116412304938788,1111
1610116412344688044,1111
1610116412385416724,1111
1610116412424642886,1111
1610116412464678604,1111
1610116412505157116,1111
1610116412544634704,4
1610116412584663977,4
1610116412624647722,4
1610116412664717090,4
1610116412704679058,4
1610116412744678759,4
1610116412784628411,4
1610116412825548186,4
1610116412864772574,4
1610116412904713266,4
1610116412944614488,4
1610116412985309994,4
1610116413024695712,4
1610116413064678000,4
1610116413104744884,4
1610116413144692543,4
1610116413185293430,4
1610116413224645611,4
1610116413264707628,4
1610116413304941435,4
1610116413344704578,4
1610116413384760685,4
1610116413424773777,4
1610116413464687298,4
1610116413504694921,4
1610116413544745621,4
1610116413584947667,4
1610116413625317524,4
1610116413664769834,4
1610116413704696908,4
1610116413744706410,4
1610116413784748705,4
1610116413824942284,4
1610116413864609464,4
1610116413904694004,4
1610116413944972598,4
1610116413984698256,4
1610116414024679310,4
1610116414064696609,4
1610116414104771197,4
1610116414144898509,4
1610116414184656559,4
1610116414224711976,4
1610116414264690299,4
1610116414304640218,4
1610116414344663272,4
1610116414384669481,4
1610116414424729702,4
1610116414464828184,4
1610116414504692293,4
1610116414544658785,4
1610116414585246117,4
1610116414624680613,4
1610116414664696722,4
1610116414704678637,4
1610116414744663140,4
1610116414784719621,4
1610116414824689164,4
1610116414864733528,4
1610116414905208755,4
1610116414944694310,4
1610116414984659570,4
1610116415024706897,4
1610116415065108665,4
1610116415104698208,4
1610116415144676560,4
1610116415184740074,4
1610116415224772258,4
1610116415265124266,4
1610116415304662920,4
1610116415344747559,4
1610116415385166869,4
1610116415424669774,4
1610116415464660562,4
1610116415504807718,4
1610116415545127224,4
1610116415584713447,4
1610116415624663751,4
1610116415664681954,4
1610116415704680298,4
1610116415744925492,4
1610116415784757522,4
1610116415824694065,4
1610116415865226316,4
1610116415904763271,4
1610116415944706930,4
1610116415984711444,4
1610116416025153171,4
1610116416064639744,4
1610116416104607621,4
1610116416144667453,4
1610116416185044344,4
1610116416224682426,4
1610116416264643820,4
1610116416304673461,4
1610116416344714059,4
1610116416384663194,4
1610116416424635021,4
1610116416464669021,4
1610116416504709178,4
1610116416544643357,4
1610116416584839533,4
1610116416624657965,4
1610116416664726493,4
1610116416704774435,4
1610116416745141433,4
1610116416784655196,4
1610116416824664652,4
1610116416864675497,4
1610116416904687046,4
1610116416944654549,4
1610116416984996905,4
1610116417024674091,4
1610116417064701344,4
1610116417104684977,4
1610116417144692875,4
1610116417184777320,4
1610116417225015244,4
1610116417264719011,4
1610116417304744045,4
1610116417344668313,4
1610116417384637448,4
1610116417424708247,4
1610116417464739476,4
1610116417505002694,4
1610116417544691387,4
1610116417584827557,4
1610116417624737525,4
1610116417664672889,4
1610116417704905505,4
1610116417744773174,4
1610116417784965610,4
1610116417824716011,4
1610116417864659917,4
1610116417904649992,4
1610116417944668133,4
1610116417984617766,4
1610116418024671679,4
1610116418064969504,4
1610116418104722246,4
1610116418145280758,4
1610116418184679261,4
1610116418224738654,4
1610116418265280759,4
1610116418304678549,4
1610116418344767769,4
1610116418384677321,4
1610116418424745356,4
1610116418464702634,4
1610116418504647999,4
1610116418544648535,4
1610116418584665948,4
1610116418624694727,4
1610116418664634762,4
1610116418704709914,4
1610116418744780962,4
1610116418784729139,4
1610116418824686099,4
1610116418864699014,4
1610116418904702286,4
1610116418944676428,4
1610116418984660049,4
1610116419024739470,4
1610116419065245488,4
1610116419104702050,4
1610116419144856542,4
1610116419184848321,4
1610116419225729638,4
1610116419264686675,4
1610116419304642529,4
1610116419344808916,4
1610116419384687057,4
1610116419424675339,4
1610116419464906637,4
1610116419504807695,4
1610116419544693643,4
1610116419584647089,4
1610116419624705047,4
1610116419665008399,4
1610116419704685155,4
1610116419744641251,4
1610116419784658552,4
1610116419824696264,4
1610116419865014443,4
1610116419904984261,4
1610116419944621956,4
1610116419985130451,4
1610116420024717305,4
1610116420064683637,4
1610116420104683964,4
1610116420144695795,4
1610116420184599301,4
1610116420224670961,4
1610116420264653331,4
1610116420304683183,4
1610116420344667985,4
1610116420384691105,4
1610116420424664503,4
1610116420464686435,4
1610116420505330257,4
1610116420544641011,-1111
1610116420584842726,-1111
1610116420624735985,-1111
1610116420664702281,-1111
1610116420705143189,-1111
1610116420744627060,-1111
1610116420784687087,-1111
1610116420825408584,-1111
1610116420864641638,-1111
1610116420904636112,-1111
1610116420944736990,-1111
1610116420985426664,-1111
1610116421024697810,-1111
1610116421064750300,-1111
1610116421104675533,-1111
1610116421144668246,-1111
1610116421185075512,-1111
1610116421224630748,-1111
1610116421264680957,-1111
1610116421305641697,-1111
1610116421344663214,-1111
1610116421384638139,-1111
1610116421424768316,-1111
1610116421464706847,-1111
1610116421504939135,-1111
1610116421544700094,-1111
1610116421585132752,-1111
1610116421625436594,-1111
1610116421664632091,-1111
1610116421704746788,-1111
1610116421744639093,-1111
1610116421784693586,-1111
1610116421824687202,-1111
1610116421864641538,-1111
1610116421904738515,-1111
1610116421944701819,-1111
1610116421984725094,-1111
1610116422024629902,-1111
1610116422064709710,-1111
1610116422104728425,-1111
1610116422144693445,-1111
1610116422184719404,-1111
1610116422224643119,-1111
1610116422265198830,-1111
1610116422304727371,-1111
1610116422344666079,-1111
1610116422384852093,-1111
1610116422425138576,-1111
1610116422464639138,-1111
1610116422505132961,-1111
1610116422544763481,-4
1610116422584699021,-4
1610116422625324160,-4
1610116422664704109,-4
1610116422704924419,-4
1610116422744658150,-4
1610116422784722338,-4
1610116422824678649,-4
1610116422864680446,-4
1610116422904946643,-4
1610116422944661863,-4
1610116422984715423,-4
1610116423024633485,-4
1610116423065146218,-4
1610116423104619996,-4
1610116423145418184,-4
1610116423184694965,-4
1610116423225101932,-4
1610116423264649228,-4
1610116423305208263,-4
1610116423344736417,-4
1610116423385348714,-4
1610116423424663026,-4
1610116423464699018,-4
1610116423504637796,-4
1610116423544682492,-4
1610116423584667709,-4
1610116423624684647,-4
1610116423664703530,-4
1610116423704705697,-4
1610116423744664942,-4
1610116423784834282,-4
1610116423824672491,-4
1610116423864701366,-4
1610116423904637045,-4
1610116423945070715,-4
1610116423984803734,-4
1610116424024686628,-4
1610116424064648407,-4
1610116424104983516,-4
1610116424144599758,-4
1610116424184686689,-4
1610116424224662814,-4
1610116424264709930,-4
1610116424304654347,-4
1610116424344660670,-4
1610116424384681660,-4
1610116424424655209,-4
1610116424464719410,-4
1610116424505072275,-4
1610116424544692729,-4
1610116424584734110,-4
1610116424624752765,-4
1610116424664709731,-4
1610116424704721874,-4
1610116424744703796,-4
1610116424784835496,-4
1610116424824685082,-4
1610116424864652782,-4
1610116424904684698,-4
1610116424944642415,-4
1610116424984921992,-4
1610116425024643067,-4
1610116425064726732,-4
1610116425104974809,-4
1610116425144685550,-4
1610116425184697432,-4
1610116425224669836,-4
1610116425264686105,-4
1610116425304918207,-4
1610116425344698569,-4
1610116425384659626,-4
1610116425424657444,-4
1610116425465691795,-4
1610116425504716413,-4
1610116425544657183,-4
1610116425584758185,-4
1610116425625111585,-4
1610116425664711753,-4
1610116425704699481,-4
1610116425744741402,-4
1610116425784963118,-4
1610116425824686024,-4
1610116425865043843,-4
1610116425904774403,-4
1610116425944908880,-4
1610116425984657553,-4
1610116426024977842,-4
1610116426064660156,-4
1610116426104718533,-4
1610116426144658726,-4
1610116426184708833,-4
1610116426224682099,-4
1610116426265278213,-4
1610116426304704591,-4
1610116426344690219,-4
1610116426384776292,-4
1610116426424671975,-4
1610116426464712589,-4
1610116426504991239,-4
1610116426544688362,-4
1610116426584658112,-4
1610116426624688391,-4
1610116426664739883,-4
1610116426704667658,-4
1610116426744710814,-4
1610116426784686348,-4
1610116426824685467,-4
1610116426864705798,-4
1610116426904781845,-4
1610116426944983576,-4
1610116426984682345,-4
1610116427024692463,-4
1610116427064753098,-4
1610116427104661409,-4
1610116427144751551,-4
1610116427184635837,-4
1610116427224704658,-4
1610116427264675088,-4
1610116427304691597,-4
1610116427345579228,-4
1610116427384776021,-4
1610116427424729654,-4
1610116427465001969,-4
1610116427504620906,-4
1610116427544681665,-4
1610116427584696919,-4
1610116427624676656,-4
1610116427664739021,-4
1610116427705380967,-4
1610116427744645912,-4
1610116427784654853,-4
1610116427824642837,-4
1610116427864678137,-4
1610116427905011433,-4
1610116427944678769,-4
1610116427985042542,-4
1610116428024745097,-4
1610116428064652355,-4
1610116428104762782,-4
1610116428144684564,-4
1610116428184760825,-4
1610116428224684606,-4
1610116428264665398,-4
1610116428304666670,-4
1610116428345598982,-4
1610116428384690091,-4
1610116428424695643,-4
1610116428464672896,-4
1610116428505395140,-4
1610116428544657891,-4
1610116428584707170,-4
1610116428624708253,-4
1610116428664781289,-4
1610116428704660061,-4
1610116428744644986,-4
1610116428784702923,-4
1610116428825079090,-4
1610116428864664835,-4
1610116428904781371,-4
1610116428944661922,-4
1610116428985179508,-4
1610116429024624334,-4
1610116429064645657,-4
1610116429104719360,-4
1610116429144641405,-4
1610116429184731692,-4
1610116429224934822,-4
1610116429264830794,-4
1610116429304585597,-4
1610116429345020106,-4
1610116429384631909,-4
1610116429424657873,-4
1610116429464727604,-4
1610116429504779102,-4
1610116429544693936,-4
1610116429584790095,-4
1610116429625096865,-4
1610116429664679071,-4
1610116429704682648,-4
1610116429744660311,-4
1610116429785350268,-4
1610116429824631663,-4
1610116429864733150,-4
1610116429904618570,-4
1610116429944645779,-4
1610116429985259986,-4
1610116430024704893,-4
1610116430064669102,-4
1610116430104784001,-4
1610116430144653642,-4
1610116430184680649,-4
1610116430224764122,-4
1610116430264672825,-4
1610116430304693646,-4
1610116430345065142,-4
1610116430384737133,-4
1610116430424694776,-4
1610116430464634494,-4
1610116430504655934,-4
1610116430544612110,1111
1610116430585158109,1111
1610116430624672503,1111
1610116430664696923,1111
1610116430704758169,1111
1610116430744658568,1111
1610116430784700409,1111
1610116430824661585,1111
1610116430864647412,1111
1610116430904728603,1111
1610116430945032250,1111
1610116430984644659,1111
1610116431024671118,1111
1610116431064748085,1111
1610116431104704375,1111
1610116431144683147,1111
1610116431184770092,1111
1610116431224760095,1111
1610116431265240720,1111
1610116431304748338,1111
1610116431344754012,1111
1610116431384776957,1111
1610116431424722323,1111
1610116431464699536,1111
1610116431504652126,1111
1610116431544684501,1111
1610116431584681172,1111
1610116431624629626,1111
1610116431664751906,1111
1610116431704742291,1111
1610116431744764164,1111
1610116431784678336,1111
1610116431824706505,1111
1610116431864784015,1111
1610116431904686083,1111
1610116431944697707,1111
1610116431984750196,1111
1610116432025256859,1111
1610116432064658402,1111
1610116432105185906,1111
1610116432144677766,1111
1610116432184721550,1111
1610116432224646387,1111
1610116432265378731,1111
1610116432304676672,1111
1610116432345222527,1111
1610116432384618696,1111
1610116432424698066,1111
1610116432464672081,1111
1610116432504687533,1111
1610116432544809536,4
1610116432584707901,4
1610116432624694410,4
1610116432664711784,4
1610116432704709932,4
1610116432744697660,4
1610116432784677767,4
1610116432824674956,4
1610116432865204999,4
1610116432904669108,4
1610116432944684115,4
1610116432985226277,4
1610116433024693972,4
1610116433064655605,4
1610116433104718627,4
1610116433144760362,4
1610116433185090163,4
1610116433224703477,4
1610116433264632905,4
1610116433305170040,4
1610116433344630907,4
1610116433384812454,4
1610116433424732367,4
1610116433465292195,4
1610116433504665637,4
1610116433544672581,4
1610116433584735414,4
1610116433624725156,4
1610116433664672423,4
1610116433704714451,4
1610116433744711279,4
1610116433785377924,4
1610116433824707346,4
1610116433864750791,4
1610116433904799146,4
1610116433945358124,4
1610116433984750168,4
1610116434024694945,4
1610116434064695846,4
1610116434105395772,4
1610116434144704002,4
1610116434184666746,4
1610116434224774396,4
1610116434265262566,4
1610116434304658527,4
1610116434344877292,4
1610116434384626546,4
1610116434424708513,4
1610116434464696856,4
1610116434504707233,4
1610116434544642616,4
1610116434584733817,4
1610116434624674694,4
1610116434665436976,4
1610116434704734557,4
1610116434744662765,4
1610116434784653151,4
1610116434824726163,4
1610116434864615904,4
1610116434904974707,4
1610116434944722687,4
1610116434984625409,4
1610116435024865579,4
1610116435064722964,4
1610116435104995241,4
1610116435144685058,4
1610116435184662192,4
1610116435225331820,4
1610116435264688796,4
1610116435304684531,4
1610116435344831441,4
1610116435384875522,4
1610116435424715627,4
1610116435465251826,4
1610116435504790770,4
1610116435544737245,4
1610116435584643882,4
1610116435624643226,4
1610116435664703631,4
1610116435705140671,4
1610116435744685899,4
1610116435784708959,4
1610116435824700836,4
1610116435865682772,4
1610116435904699555,4
1610116435945282228,4
1610116435984818951,4
1610116436024731455,4
1610116436064685952,4
1610116436104681479,4
1610116436144713611,4
1610116436184742332,4
1610116436224715369,4
1610116436265473759,4
1610116436304675676,4
1610116436344703224,4
1610116436384681674,4
1610116436424679781,4
1610116436464643127,4
1610116436505035073,4
1610116436544634222,4
1610116436584728026,4
1610116436624812788,4
1610116436664668334,4
1610116436704698710,4
1610116436744704884,4
1610116436784637437,4
1610116436824826930,4
1610116436864631608,4
1610116436904738964,4
1610116436944733922,4
1610116436985352057,4
1610116437024691661,4
1610116437064722945,4
1610116437104718284,4
1610116437145237683,4
1610116437184638897,4
1610116437225187336,4
1610116437264752991,4
1610116437305125426,4
