%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1610117298374369605,72650,1610117298374272847,base_link,-0.497894561425,0.481406526061,2.35692181124,-0.016174004596,-0.0348642796319,-0.0718036853692
1610117298394336563,72651,1610117298394165137,base_link,-0.491021144918,0.497232464292,2.36069458427,-0.0165515017838,-0.0346245173594,-0.0718035965528
1610117298414458073,72652,1610117298414229776,base_link,-0.459439833636,0.495249634944,2.36647426656,-0.0164893156791,-0.0343566258535,-0.0720035816378
1610117298434402539,72653,1610117298434220757,base_link,-0.42275874229,0.484605273267,2.3623223688,-0.016012787185,-0.0336061490793,-0.0724156202956
1610117298454328094,72654,1610117298454128538,base_link,-0.425091851732,0.480907611828,2.36639845065,-0.0159399857492,-0.0333262261686,-0.0724230908022
1610117298474293522,72655,1610117298474089771,base_link,-0.423684060208,0.474780702556,2.37045689733,-0.0153242465302,-0.0331907675101,-0.0726291305717
1610117298474337055,72656,1610117298474219865,base_link,-0.422756885153,0.472911056506,2.35646961709,-0.0151557960445,-0.0330922122689,-0.0730314765766
1610117298494210757,72657,1610117298494079112,base_link,-0.430288894986,0.489411130622,2.36034064133,-0.0153243279098,-0.0331908161081,-0.0726290817426
1610117298515755279,72658,1610117298515115411,base_link,-0.441680497228,0.508209962747,2.35821588906,-0.0156630595966,-0.0333937603396,-0.0722236779534
1610117298534338929,72659,1610117298534168423,base_link,-0.433762985797,0.522345593552,2.36399990257,-0.0157646588468,-0.0332201195728,-0.0720248704665
1610117298534471899,72660,1610117298534344440,base_link,-0.425812643464,0.536526256848,2.37378362085,-0.0159707877137,-0.0328773348184,-0.0720271904875
1610117298554253534,72661,1610117298554084718,base_link,-0.44014208993,0.537291291813,2.37988790457,-0.0162419311996,-0.0328038707114,-0.0718279787975
1610117298574401144,72662,1610117298574215171,base_link,-0.439946512904,0.520925556214,2.35806711026,-0.0159688668399,-0.0328744274466,-0.0720292422381
1610117298594293360,72663,1610117298594078078,base_link,-0.42728882939,0.507504277028,2.3541312708,-0.0158688713284,-0.0330449919481,-0.0718257711282
1610117298614260262,72664,1610117298614115532,base_link,-0.427062221107,0.49118413199,2.33631051263,-0.0152515748502,-0.0329072462385,-0.0718318682198
1610117298614342449,72665,1610117298614227696,base_link,-0.432995950169,0.473508007709,2.3205506173,-0.014802709577,-0.032868060524,-0.0714355649978
1610117298634283311,72666,1610117298634107138,base_link,-0.401465052073,0.483117915354,2.31821016513,-0.014732914551,-0.0325913829877,-0.0712391716745
1610117298654523739,72667,1610117298654360560,base_link,-0.39250045177,0.483872797355,2.32410926564,-0.0148343562203,-0.0324209479985,-0.0710394169094
1610117298674316946,72668,1610117298674153357,base_link,-0.405938274738,0.471059762282,2.31435118838,-0.0150434319302,-0.0320826263408,-0.0714417298615
1610117298694258947,72669,1610117298694056058,base_link,-0.411111994515,0.467900321655,2.3064222946,-0.0151135001419,-0.0323582820592,-0.0716387084755
1610117298694336355,72670,1610117298694193656,base_link,-0.428623897044,0.47369429308,2.30448582344,-0.0156975621818,-0.032944070286,-0.0718278935194
1610117298714256096,72671,1610117298714121194,base_link,-0.465961129333,0.469957341217,2.31080275502,-0.0157995148064,-0.0339387729167,-0.0718159845554
1610117298734413605,72672,1610117298734151533,base_link,-0.505652576013,0.462522974188,2.32518382778,-0.0158327770785,-0.0346622844217,-0.0722090940261
1610117298754152416,72673,1610117298754026035,base_link,-0.499768193218,0.480129406649,2.33495136491,-0.0161112710085,-0.0345967988487,-0.0724066035149
1610117298774127854,72674,1610117298773989604,base_link,-0.507634363991,0.501110337395,2.34077468522,-0.0164526501264,-0.034800672089,-0.0722018028639
1610117298794295694,72675,1610117298794156223,base_link,-0.488080024449,0.515229198941,2.34449209895,-0.0163816509821,-0.0345235323045,-0.072207118876
1610117298794470565,72676,1610117298794259397,base_link,-0.470907616938,0.490549245894,2.34464128083,-0.0154563420865,-0.0337338591795,-0.0722227292464
1610117298814271496,72677,1610117298814097229,base_link,-0.452408624531,0.482974923902,2.34058959807,-0.0149421135509,-0.033424700604,-0.0722299574496
1610117298834242821,72678,1610117298834079452,base_link,-0.468770323952,0.475545772777,2.35275864206,-0.0145358258769,-0.0341183705055,-0.0724219278426
1610117298854390879,72679,1610117298854249897,base_link,-0.462833102123,0.458195778099,2.36491122022,-0.0145720281765,-0.0336747934921,-0.0726266547598
1610117298854547064,72680,1610117298854393872,base_link,-0.464871716564,0.438301381795,2.36515006581,-0.0142306516143,-0.0334709297048,-0.0728314690801
1610117298874237965,72681,1610117298874085509,base_link,-0.46176892207,0.456527672982,2.36890570268,-0.0148451350151,-0.033609336827,-0.0728262488596
1610117298894221793,72682,1610117298894090354,base_link,-0.458670172378,0.474752699588,2.37267822632,-0.0154624333044,-0.0337470752715,-0.0728201710255
1610117298914302015,72683,1610117298914086959,base_link,-0.456304615378,0.478503130596,2.37067097241,-0.0155652726384,-0.0335683720916,-0.0726222168825
1610117298934807493,72684,1610117298934376784,base_link,-0.450359216449,0.472811062061,2.38064868038,-0.014843942811,-0.0336050376682,-0.0726271161369
1610117298934861918,72685,1610117298934521274,base_link,-0.45030058375,0.472900857885,2.3886479539,-0.014843942811,-0.0336050376682,-0.0726271161369
1610117298954248761,72686,1610117298954118897,base_link,-0.45265559898,0.457510254644,2.39283824302,-0.0142935179482,-0.0337394928885,-0.0724295901247
1610117298974331590,72687,1610117298974157806,base_link,-0.453064236174,0.450220157197,2.38695256257,-0.0139469066351,-0.0335279250182,-0.0722358094312
1610117298994285764,72688,1610117298994119730,base_link,-0.449333591084,0.447754326124,2.38095224868,-0.0136011246172,-0.0333173339723,-0.0718406458367
1610117299014333189,72689,1610117299014175820,base_link,-0.450742823921,0.465551908644,2.37873250621,-0.0144912734799,-0.0333886374393,-0.0716320205218
1610117299014401512,72690,1610117299014274578,base_link,-0.446613894964,0.482062634449,2.38251716585,-0.0146612706603,-0.0334894803116,-0.0714296391225
1610117299034854053,72691,1610117299034681377,base_link,-0.446655115165,0.493679299797,2.37838680612,-0.0151101145216,-0.0335286925607,-0.0718259639705
1610117299054570605,72692,1610117299054378117,base_link,-0.44767241195,0.495422449834,2.38040746495,-0.0152813026491,-0.0336277990501,-0.0718248903779
1610117299074164946,72693,1610117299074048256,base_link,-0.435966396851,0.495500429027,2.38632115809,-0.0155572202535,-0.0335616684844,-0.0720236551647
1610117299094231265,72694,1610117299094085760,base_link,-0.43127097006,0.491213689741,2.37032376167,-0.0152171404992,-0.033359149824,-0.0722276163777
1610117299094303454,72695,1610117299094190651,base_link,-0.442020423849,0.489310734123,2.35442261206,-0.0152171404992,-0.033359149824,-0.0722276163777
1610117299114491796,72696,1610117299114313545,base_link,-0.438262142316,0.475217297623,2.35058200847,-0.0150460548892,-0.0332507002378,-0.0720303933828
1610117299134188548,72697,1610117299134049019,base_link,-0.424526398247,0.471820015571,2.35251885588,-0.0150821809401,-0.0328070566778,-0.0722350827508
1610117299154228696,72698,1610117299154103404,base_link,-0.422108703701,0.475610805267,2.35441871211,-0.0152518687968,-0.0329143293571,-0.0722321121514
1610117299174190974,72699,1610117299174065071,base_link,-0.42238394981,0.480181451298,2.36437042758,-0.015524931191,-0.0328437648455,-0.0720308961627
1610117299194211639,72700,1610117299194079021,base_link,-0.408947075339,0.481316541698,2.37031379944,-0.0156280520974,-0.0326631032146,-0.0718338182564
1610117299194282409,72701,1610117299194162827,base_link,-0.4083635695,0.495587464156,2.35814973234,-0.015559710832,-0.0323886852447,-0.0718373753562
1610117299214335573,72702,1610117299214194510,base_link,-0.419751529526,0.491008685843,2.34828363335,-0.0151822195016,-0.0326284567295,-0.071837487529
1610117299234669675,72703,1610117299234418684,base_link,-0.439090717997,0.48391946871,2.33244863378,-0.0149091108986,-0.0327051208443,-0.0718354069771
1610117299254357128,72704,1610117299254221866,base_link,-0.448042738722,0.459814168677,2.32478481011,-0.0142585551811,-0.0330154489128,-0.0720367179073
1610117299254400311,72705,1610117299254303584,base_link,-0.472014304944,0.433747734493,2.32725448089,-0.0137838049264,-0.0334355537932,-0.0728355576886
1610117299274346968,72706,1610117299274190767,base_link,-0.474713918949,0.434499656804,2.33326641669,-0.0139537141381,-0.0335363401405,-0.0726331214021
1610117299294263580,72707,1610117299294108410,base_link,-0.471971009894,0.44548529167,2.33311979698,-0.0142258269907,-0.0334652647945,-0.0724324700208
1610117299314343929,72708,1610117299314172843,base_link,-0.488104556433,0.445107006708,2.33124249618,-0.0141564531393,-0.034356967422,-0.0724229664128
1610117299334238915,72709,1610117299334101626,base_link,-0.490211186893,0.460140600319,2.32311646066,-0.0151166459613,-0.0346958008581,-0.0724140283187
1610117299334400646,72710,1610117299334244749,base_link,-0.475523026165,0.478263465755,2.31680556986,-0.0158325822549,-0.0346554172357,-0.0718092057478
1610117299354192996,72711,1610117299354047782,base_link,-0.47661254926,0.479888529477,2.30879472131,-0.0161085782755,-0.0345893120506,-0.0720079660834
1610117299374317792,72712,1610117299374120141,base_link,-0.481762754598,0.476774431855,2.30684863916,-0.0163889229492,-0.0345269522092,-0.0722039211953
1610117299394363221,72713,1610117299394153519,base_link,-0.466950487615,0.471731988352,2.31479665005,-0.016356671237,-0.0338088857256,-0.0724122303271
1610117299414290805,72714,1610117299414127691,base_link,-0.495768726899,0.461396476747,2.31312530194,-0.0156002351677,-0.0342862181545,-0.0722124485579
1610117299414353350,72715,1610117299414237869,base_link,-0.509816376185,0.445952690637,2.31340252327,-0.0150513632203,-0.0344229878322,-0.0722149641683
1610117299434316424,72716,1610117299434157419,base_link,-0.509812263267,0.445969132081,2.3173990359,-0.014941211001,-0.0345930010897,-0.0722164048192
1610117299454280458,72717,1610117299454122452,base_link,-0.510178660133,0.438721374736,2.31348254763,-0.0145621659888,-0.0348304770381,-0.0720165236298
1610117299474329024,72718,1610117299474161075,base_link,-0.524307271494,0.446499412623,2.30349066024,-0.0146981298319,-0.035375937892,-0.0716085302095
1610117299494922971,72719,1610117299494417708,base_link,-0.492735399022,0.444491047511,2.30528173166,-0.014664427652,-0.0346556233484,-0.07161685257
1610117299495164530,72720,1610117299494604988,base_link,-0.471809449292,0.440735755749,2.30517027946,-0.0146975899954,-0.034207503873,-0.0714215817161
1610117299514245313,72721,1610117299514099778,base_link,-0.471415379859,0.42467141887,2.31134395721,-0.0144233451598,-0.0342755304224,-0.0712213959995
1610117299534241998,72722,1610117299534077553,base_link,-0.470761728505,0.427369322833,2.30730836557,-0.0144218732313,-0.034273281932,-0.0710213808652
1610117299554268319,72723,1610117299554095948,base_link,-0.438524932982,0.416397730346,2.30519424421,-0.0142182522313,-0.0334522080707,-0.0712321607575
1610117299574291821,72724,1610117299574132172,base_link,-0.452564077885,0.412655679997,2.31134034151,-0.0139053900384,-0.0339661788795,-0.0712296303443
1610117299574370503,72725,1610117299574213916,base_link,-0.477993794624,0.415995108883,2.30548904858,-0.0136660714018,-0.0347570852676,-0.0714225625282
1610117299594204078,72726,1610117299594045410,base_link,-0.488713784481,0.414136491376,2.29358743455,-0.0133930900623,-0.0348276952188,-0.0716238251419
1610117299614246219,72727,1610117299614111812,base_link,-0.492435062164,0.404936870656,2.29971561006,-0.0131229233204,-0.0348987963165,-0.0716226571216
1610117299634313247,72728,1610117299634124190,base_link,-0.504698433481,0.41398836986,2.30774413611,-0.0131883019575,-0.0351640807952,-0.071623791569
1610117299654420849,72729,1610117299654269611,base_link,-0.487278724532,0.431406209705,2.29942132665,-0.0138403168327,-0.0348559689539,-0.0716224365109
1610117299654481848,72730,1610117299654381640,base_link,-0.47699067993,0.449270537147,2.30114685557,-0.0143877245774,-0.0347169898175,-0.0714199136119
1610117299674259136,72731,1610117299674116551,base_link,-0.478711135753,0.471602513714,2.30889379521,-0.0147963563243,-0.0351994840858,-0.0712097792059
1610117299694310020,72732,1610117299694147877,base_link,-0.488265334947,0.479915211391,2.31687176194,-0.0147630789056,-0.0356475480601,-0.0714050601487
1610117299714196082,72733,1610117299714061956,base_link,-0.497544023851,0.471962387189,2.31100618277,-0.0148314595174,-0.0359253347921,-0.0716019145404
1610117299734254170,72734,1610117299734082214,base_link,-0.503315525251,0.454532363399,2.31724418731,-0.0143870110676,-0.0358928578363,-0.071805536416
1610117299754277760,72735,1610117299754118981,base_link,-0.508069669913,0.435369935719,2.3215053981,-0.014047516101,-0.0356900129264,-0.0722106315758
1610117299754344144,72736,1610117299754221528,base_link,-0.504980842006,0.418544293799,2.3196707623,-0.013810656533,-0.0353169810219,-0.0726165958649
1610117299774297704,72737,1610117299774153774,base_link,-0.493713623196,0.411261283668,2.31166892529,-0.0140182432953,-0.0349764284831,-0.0728188872055
1610117299794253625,72738,1610117299794089536,base_link,-0.475129596588,0.415482398572,2.31946758098,-0.0140559812172,-0.0345341369589,-0.0728215059683
1610117299814296815,72739,1610117299814149873,base_link,-0.452868187161,0.42886033766,2.31916134404,-0.0143626411514,-0.0340190274779,-0.0728258490292
1610117299814406067,72740,1610117299814292807,base_link,-0.428888063848,0.443264546887,2.31682344122,-0.0146703727899,-0.0335025962667,-0.0726293820345
1610117299834261675,72741,1610117299834096281,base_link,-0.423105811403,0.460716763554,2.3125848838,-0.0152891323715,-0.0336426084231,-0.0728232721455
1610117299854324231,72742,1610117299854152257,base_link,-0.424436802413,0.478616849877,2.31441457561,-0.0160131422845,-0.0336071556013,-0.0730194231922
1610117299874211979,72743,1610117299874071794,base_link,-0.438476668751,0.486540407626,2.3184293144,-0.0163574692899,-0.0338154935684,-0.0732145680402
1610117299894233239,72744,1610117299894092459,base_link,-0.459413706525,0.490281901936,2.31852956272,-0.0168691204072,-0.0341240097946,-0.0730071168257
1610117299914289978,72745,1610117299914140912,base_link,-0.47036408453,0.493060490231,2.32257921424,-0.0172104252873,-0.0343278303944,-0.0728022797548
1610117299914341921,72746,1610117299914243767,base_link,-0.455195954212,0.50692670572,2.33431364163,-0.0176851127266,-0.0339076967135,-0.0720034416717
1610117299934301342,72747,1610117299934102704,base_link,-0.434881286513,0.512217300444,2.34609845881,-0.0178889783343,-0.0335600064266,-0.0714043339156
1610117299954373012,72748,1610117299954183395,base_link,-0.430468558177,0.512495170782,2.34006239124,-0.0178177108335,-0.0332810760122,-0.0710079836726
1610117299974270264,72749,1610117299974118039,base_link,-0.434866790308,0.512246903419,2.34812277554,-0.0177094183414,-0.0334442317883,-0.0706089653305
1610117299974316213,72750,1610117299974203927,base_link,-0.43483743445,0.512291589572,2.35212231901,-0.0175033099967,-0.0337870289016,-0.0706066481167
1610117299994277776,72751,1610117299994125319,base_link,-0.458885435986,0.497782569856,2.34446033521,-0.0170973669722,-0.0344813781285,-0.0714019328287
1610117300014356467,72752,1610117300014233446,base_link,-0.492926870599,0.495906252482,2.33273000466,-0.0169610598155,-0.0351008507107,-0.0715960631782
1610117300034336387,72753,1610117300034167929,base_link,-0.492215531021,0.498692634385,2.33866092579,-0.0169615655133,-0.0351076384844,-0.0717946263047
1610117300054299513,72754,1610117300054126126,base_link,-0.49943270403,0.499006445693,2.33671007493,-0.0166885954784,-0.035178234605,-0.0719958380176
1610117300074299161,72755,1610117300074136463,base_link,-0.491909605496,0.494176423712,2.33273579498,-0.0164511715389,-0.03479843864,-0.0720017404008
1610117300074358093,72756,1610117300074217113,base_link,-0.471683094271,0.487653707639,2.33065995137,-0.015971663406,-0.0340434658443,-0.0720137289039
1610117300094285781,72757,1610117300094136150,base_link,-0.451486025588,0.481086178213,2.32458437561,-0.0155635033268,-0.0335674628757,-0.0724220735497
1610117300114354233,72758,1610117300114222568,base_link,-0.450498976268,0.479296147174,2.31659807777,-0.0151816827913,-0.0338045486688,-0.0724247551664
1610117300134349807,72759,1610117300134139706,base_link,-0.419609371357,0.474544259231,2.31842549652,-0.0152164051611,-0.0333587211666,-0.072429475053
1610117300134476094,72760,1610117300134273489,base_link,-0.417852469967,0.475641002457,2.32440089756,-0.015319465494,-0.0331873124056,-0.0724306338967
1610117300154384514,72761,1610117300154200263,base_link,-0.431473667936,0.47921552631,2.33846178128,-0.0153820373997,-0.0334528562583,-0.0716271531585
1610117300174181687,72762,1610117300174021206,base_link,-0.447477035254,0.479042066723,2.35656636105,-0.0148978224051,-0.0338587385733,-0.0708238747347
1610117300194201203,72763,1610117300194087997,base_link,-0.466297508628,0.47943492215,2.36270054518,-0.0150692876303,-0.0339618220576,-0.0708214608165
1610117300214306178,72764,1610117300214154817,base_link,-0.487214387179,0.471523996935,2.36096742403,-0.0147988871038,-0.0340329679013,-0.0714242192119
1610117300214433903,72765,1610117300214260942,base_link,-0.508522315763,0.456326494876,2.35329267375,-0.0143211853832,-0.034448558616,-0.0718231399666
1610117300234267819,72766,1610117300234132049,base_link,-0.512366158582,0.470296412423,2.34516424944,-0.0144955059976,-0.0345560532324,-0.072220715603
1610117300254265365,72767,1610117300254118378,base_link,-0.511440049006,0.480107777745,2.33503372648,-0.0149444685518,-0.0345980897286,-0.0726157551139
1610117300274409624,72768,1610117300274232147,base_link,-0.499025371091,0.471290788483,2.34304195425,-0.0146714070249,-0.0346686480431,-0.0728169744528
1610117300295158655,72769,1610117300294695871,base_link,-0.497312365837,0.472320661383,2.3430178403,-0.0146699380887,-0.0346664092105,-0.0726170068761
1610117300314340681,72770,1610117300314195440,base_link,-0.490000942287,0.483796955597,2.35281509535,-0.0148117925084,-0.0340494257724,-0.0724208447366
1610117300314436421,72771,1610117300314312961,base_link,-0.497164117056,0.472518578676,2.35699501158,-0.0148103199463,-0.0340471749834,-0.0722208296328
1610117300334263595,72772,1610117300334084163,base_link,-0.49922467629,0.475946140117,2.35697161126,-0.015357719426,-0.0339081546432,-0.072018312674
1610117300354279893,72773,1610117300354105964,base_link,-0.4952378748,0.492259831735,2.34477868951,-0.0160060977412,-0.0335957340924,-0.071818085015
1610117300374324017,72774,1610117300374165007,base_link,-0.490518188825,0.499697193242,2.33465977058,-0.0159030517735,-0.0337671236402,-0.0718169217005
1610117300374422896,72775,1610117300374308956,base_link,-0.484404566957,0.500984034367,2.32659960153,-0.0160427489684,-0.0343205139876,-0.0722096934023
1610117300394254124,72776,1610117300394100096,base_link,-0.471715679564,0.499252209955,2.3225083105,-0.0158697684992,-0.0342175711473,-0.0722130534553
1610117300414299604,72777,1610117300414139472,base_link,-0.470021102401,0.488575524143,2.31861516719,-0.0151509692082,-0.0342535546581,-0.0724179674361
1610117300434460634,72778,1610117300434178313,base_link,-0.474785395258,0.48107103864,2.32273448407,-0.0150449865609,-0.0344204831008,-0.0720168175066
1610117300454259898,72779,1610117300454094858,base_link,-0.477156539211,0.477359263923,2.33080815094,-0.0153190005936,-0.0343521287689,-0.0720152427654
1610117300474289441,72780,1610117300474119476,base_link,-0.482605925295,0.467110010805,2.33496332676,-0.0153175309971,-0.0343498876559,-0.0718152752191
1610117300474361942,72781,1610117300474237771,base_link,-0.484306873159,0.466101020335,2.33698736086,-0.0153175309971,-0.0343498876559,-0.0718152752191
1610117300494391247,72782,1610117300494201287,base_link,-0.482618504867,0.467096462867,2.33495965041,-0.0154870984307,-0.0344517769426,-0.0716124154096
1610117300514276891,72783,1610117300514104536,base_link,-0.490621285354,0.476192679553,2.32091524379,-0.0153855148337,-0.0346254054549,-0.0718112655811
1610117300534371451,72784,1610117300534121645,base_link,-0.469477994057,0.491152594728,2.3066184585,-0.0156934096489,-0.0341057745738,-0.0716157253759
1610117300534380091,72785,1610117300534235376,base_link,-0.441805704009,0.514708891749,2.2941503391,-0.0160011237316,-0.033589344479,-0.0714192279514
1610117300554266359,72786,1610117300554128496,base_link,-0.42160970314,0.496460999684,2.286205046,-0.0157628207786,-0.0332140556544,-0.071625228409
1610117300574300665,72787,1610117300574152618,base_link,-0.394792794885,0.475287587831,2.29224465874,-0.0151832230038,-0.0326349267081,-0.0720360259154
1610117300594282845,72788,1610117300594122742,base_link,-0.380673810566,0.455791156253,2.29633647364,-0.0146685787469,-0.032330164306,-0.0722433259248
1610117300614321089,72789,1610117300614149291,base_link,-0.406293959019,0.440469574895,2.30869713347,-0.014357924505,-0.032842118979,-0.0720398199876
1610117300614363299,72790,1610117300614248492,base_link,-0.437377973387,0.41487617658,2.32321293683,-0.0140472702631,-0.0333540736519,-0.0718363140504
1610117300634289005,72791,1610117300634114672,base_link,-0.457800233181,0.414405424903,2.34337250548,-0.0142191753006,-0.0334548749492,-0.0716333271094
1610117300654361981,72792,1610117300654176877,base_link,-0.481367264766,0.41900138668,2.35749538765,-0.0148349916969,-0.0335903927587,-0.0714272791741
1610117300674280523,72793,1610117300674108660,base_link,-0.491130993432,0.420304818914,2.38355126526,-0.0151764467541,-0.0337951725065,-0.0712220611934
1610117300694291555,72794,1610117300694153529,base_link,-0.488615530673,0.424259927726,2.39948982288,-0.0151793876182,-0.0337996598284,-0.0716220439046
1610117300694403866,72795,1610117300694271286,base_link,-0.478999231824,0.439402845606,2.40324968543,-0.0152839103766,-0.0336305179386,-0.0718232241526
1610117300714296092,72796,1610117300714174347,base_link,-0.474979514312,0.444064013549,2.38917061105,-0.0150810743916,-0.0339766934582,-0.0722212998447
1610117300734272820,72797,1610117300734139322,base_link,-0.469210316957,0.44979964044,2.37904812329,-0.0149808562021,-0.0341517997893,-0.0724194216231
1610117300754788451,72798,1610117300754462590,base_link,-0.446975030704,0.451442819956,2.37086564681,-0.014741037075,-0.0337743106214,-0.0724254233961
1610117300774363762,72799,1610117300774204326,base_link,-0.448030696332,0.441453936211,2.36701886996,-0.0143594124431,-0.034004960613,-0.0720273025418
1610117300774402435,72800,1610117300774301768,base_link,-0.444268249069,0.439034144063,2.36501801198,-0.0143564718126,-0.0340004930316,-0.071627319608
1610117300794323627,72801,1610117300794132648,base_link,-0.434302826311,0.449717844619,2.36882567485,-0.014732571921,-0.0337585327183,-0.0714272537375
1610117300814362152,72802,1610117300814211480,base_link,-0.433951388099,0.456957275168,2.37275585223,-0.0148334031375,-0.0335820963931,-0.0710281073945
1610117300834359219,72803,1610117300834191393,base_link,-0.446732631513,0.458527320694,2.36083161861,-0.0148348778739,-0.0335843286502,-0.071228075002
1610117300854801392,72804,1610117300854567052,base_link,-0.441012235988,0.464192694459,2.34471818569,-0.0148725684582,-0.0331430824204,-0.071632941651
1610117300874252686,72805,1610117300874124413,base_link,-0.451034778187,0.465100705014,2.3347809152,-0.0147739423066,-0.0333211724213,-0.0722317371679
1610117300874291261,72806,1610117300874202029,base_link,-0.471301566406,0.483240984551,2.33272755859,-0.0151152463217,-0.033524991369,-0.0720268970118
1610117300894240713,72807,1610117300894116312,base_link,-0.484715212632,0.493805651197,2.32867044745,-0.0153571652355,-0.0339094368631,-0.0722191635862
1610117300914252961,72808,1610117300914112612,base_link,-0.474348306542,0.488443477352,2.34064068401,-0.0154227650274,-0.0341853375512,-0.0722158858967
1610117300934295432,72809,1610117300934110262,base_link,-0.492817856272,0.496063500674,2.34869120298,-0.0158339507966,-0.0346658704977,-0.0722074709721
1610117300934344259,72810,1610117300934214955,base_link,-0.505420033359,0.497903739108,2.36076409729,-0.0160053355191,-0.0347689027689,-0.0722050564626
1610117300954255246,72811,1610117300954126990,base_link,-0.514963483113,0.471184906259,2.36313111915,-0.0156292872294,-0.0350100466397,-0.0724057644346
1610117300974300238,72812,1610117300974141277,base_link,-0.521476930415,0.450921408413,2.36140627441,-0.0153548425227,-0.0350784316116,-0.0724070049738
1610117300994255071,72813,1610117300994091849,base_link,-0.535658198842,0.458651081795,2.34946918849,-0.0158024880571,-0.0351098302591,-0.0724033882406
1610117301014217097,72814,1610117301014075163,base_link,-0.533608094197,0.466883925389,2.34936195954,-0.0160407214725,-0.0354850648358,-0.0721974304776
1610117301034263405,72815,1610117301034109407,base_link,-0.528470427688,0.458292355255,2.34742000721,-0.0159361854812,-0.0356542348707,-0.0719963044818
1610117301034443140,72816,1610117301034343600,base_link,-0.500726536773,0.481958155588,2.34495070863,-0.0162468338664,-0.0351422701539,-0.0721997472178
1610117301054235474,72817,1610117301054086999,base_link,-0.473630518925,0.502918269929,2.34450498248,-0.0165569355048,-0.0346287081835,-0.0722029680919
1610117301074377705,72818,1610117301074214775,base_link,-0.470534663112,0.509459046558,2.34640913602,-0.0165554634377,-0.0346264677823,-0.0720030005558
1610117301094304077,72819,1610117301094122614,base_link,-0.458237764989,0.500494127122,2.34442794214,-0.0164121004013,-0.0340729409319,-0.0716110161129
1610117301094307604,72820,1610117301094221154,base_link,-0.445313748628,0.505835836064,2.33027197111,-0.0163755168138,-0.0333481510425,-0.0712193346712
1610117301114299280,72821,1610117301114142701,base_link,-0.457664729606,0.479715282385,2.32665441742,-0.0157205343614,-0.0336517359283,-0.0708207028881
1610117301134399907,72822,1610117301134237338,base_link,-0.484027816414,0.461557631082,2.331051592,-0.015411334929,-0.0341659233159,-0.0708172277174
1610117301154306357,72823,1610117301154172015,base_link,-0.501408798971,0.455849595082,2.34122103201,-0.0150381548883,-0.0344117278635,-0.071216737653
1610117301174205992,72824,1610117301174048026,base_link,-0.519159368325,0.442914411843,2.35149703552,-0.0147666558246,-0.0344845699323,-0.0716179678227
1610117301174255700,72825,1610117301174135103,base_link,-0.527275258109,0.445144570826,2.36753300685,-0.0148365304906,-0.0347612997763,-0.0718143562644
1610117301194205936,72826,1610117301194077558,base_link,-0.511859102527,0.454398503581,2.36333146747,-0.0151533103542,-0.0342521793177,-0.0724174800791
1610117301214268327,72827,1610117301214122010,base_link,-0.506120528634,0.460100553224,2.35122436658,-0.0150879157133,-0.0339822244236,-0.0728209929586
1610117301234524387,72828,1610117301234212630,base_link,-0.480115483344,0.44766938405,2.3431673846,-0.0150523969724,-0.0332607862209,-0.0726289292943
1610117301254278436,72829,1610117301254100918,base_link,-0.444197456998,0.457510984152,2.33079151311,-0.0152599697598,-0.0329202269405,-0.0728312236256
1610117301274249944,72830,1610117301274102244,base_link,-0.419901673991,0.455727080024,2.32263187999,-0.0151930288503,-0.032647983773,-0.0730348211263
1610117301274322247,72831,1610117301274209196,base_link,-0.425361649671,0.457138314177,2.32665652361,-0.0148809271899,-0.0331577115517,-0.0726313958072
1610117301294286958,72832,1610117301294090203,base_link,-0.407532944732,0.458546669431,2.33052642243,-0.0149831155535,-0.0329854847307,-0.0726326368682
1610117301314211939,72833,1610117301314078718,base_link,-0.403114782126,0.470510428322,2.32635957038,-0.0151544977678,-0.033088521062,-0.0726302175868
1610117301334296999,72834,1610117301334121100,base_link,-0.430834663602,0.470242785023,2.336561498,-0.014775345107,-0.0333290247666,-0.0726304780445
1610117301334434608,72835,1610117301334201316,base_link,-0.462362536653,0.4723157346,2.34077097814,-0.0148119354352,-0.0340538218783,-0.073022096791
1610117301354166499,72836,1610117301353998945,base_link,-0.479804729432,0.466537621292,2.3469647772,-0.0150517183825,-0.0344313341155,-0.0730161004762
1610117301374245814,72837,1610117301374081351,base_link,-0.485193456879,0.45635883618,2.35510730035,-0.0148475601309,-0.0347733429907,-0.0728125320449
1610117301394146447,72838,1610117301394013521,base_link,-0.512246192425,0.447125726188,2.35941115547,-0.0144304320096,-0.0354545614852,-0.0726099491979
1610117301414274678,72839,1610117301414105270,base_link,-0.5023266354,0.446061521946,2.35534975088,-0.0147034787651,-0.035384013738,-0.0724087298062
1610117301434301964,72840,1610117301434122659,base_link,-0.487222115337,0.448160478083,2.35723167298,-0.0148017895791,-0.0352050521666,-0.0720116912725
1610117301434457509,72841,1610117301434272238,base_link,-0.468019677721,0.455036142143,2.35701418816,-0.0149410263909,-0.0345900658354,-0.0722175304135
1610117301454532792,72842,1610117301454208813,base_link,-0.45024645587,0.45633240665,2.34886868875,-0.0150801937588,-0.0339750099393,-0.0724233708394
1610117301474290116,72843,1610117301474144314,base_link,-0.444793357398,0.443225783467,2.34294862375,-0.0151143330447,-0.0335325949634,-0.0724271642613
